instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
6669,2011-10-10,fall,2011,October,10,yes,monday,no,1,22.96,26.515,73.0,16.42,107,158,265,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6670,2011-10-10,fall,2011,October,11,yes,monday,no,1,25.419999999999998,30.305,69.0,8.959999999999999,139,183,322,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6671,2011-10-10,fall,2011,October,12,yes,monday,no,2,28.7,32.574999999999996,48.0,8.959999999999999,164,201,365,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6672,2011-10-10,fall,2011,October,13,yes,monday,no,1,29.52,32.574999999999996,37.0,0.0,146,219,365,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6673,2011-10-10,fall,2011,October,14,yes,monday,no,1,30.34,32.574999999999996,37.0,0.0,147,223,370,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6674,2011-10-10,fall,2011,October,15,yes,monday,no,2,29.52,32.574999999999996,42.0,10.45,130,254,384,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6675,2011-10-10,fall,2011,October,16,yes,monday,no,2,28.7,31.819999999999997,45.0,8.959999999999999,154,248,402,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6676,2011-10-10,fall,2011,October,17,yes,monday,no,2,27.060000000000002,31.06,54.0,10.45,125,334,459,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6677,2011-10-10,fall,2011,October,18,yes,monday,no,2,26.240000000000002,31.06,53.0,0.0,108,365,473,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6678,2011-10-10,fall,2011,October,19,yes,monday,no,2,23.779999999999998,27.275,78.0,8.959999999999999,69,267,336,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6679,2011-10-10,fall,2011,October,20,yes,monday,no,1,24.599999999999998,29.544999999999998,73.0,0.0,37,188,225,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6680,2011-10-10,fall,2011,October,21,yes,monday,no,1,22.96,26.515,88.0,8.959999999999999,27,148,175,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6681,2011-10-10,fall,2011,October,22,yes,monday,no,1,22.96,26.515,88.0,8.959999999999999,22,104,126,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6682,2011-10-10,fall,2011,October,23,yes,monday,no,2,22.14,25.759999999999998,88.0,10.45,12,63,75,1,23.404153,27.14625,73.375,4.23042,1514,3603,5117
6683,2011-10-11,fall,2011,October,0,no,tuesday,yes,2,22.14,25.759999999999998,88.0,0.0,14,16,30,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6684,2011-10-11,fall,2011,October,1,no,tuesday,yes,2,21.32,25.0,94.0,8.959999999999999,2,9,11,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6685,2011-10-11,fall,2011,October,2,no,tuesday,yes,2,21.32,25.0,94.0,13.43,1,4,5,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6686,2011-10-11,fall,2011,October,3,no,tuesday,yes,2,21.32,25.0,88.0,10.45,2,1,3,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6687,2011-10-11,fall,2011,October,4,no,tuesday,yes,2,21.32,25.0,88.0,13.43,0,5,5,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6688,2011-10-11,fall,2011,October,5,no,tuesday,yes,2,21.32,25.0,88.0,0.0,0,20,20,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6689,2011-10-11,fall,2011,October,6,no,tuesday,yes,1,21.32,25.0,83.0,8.959999999999999,9,114,123,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6690,2011-10-11,fall,2011,October,7,no,tuesday,yes,2,21.32,25.0,88.0,8.959999999999999,19,333,352,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6691,2011-10-11,fall,2011,October,8,no,tuesday,yes,2,22.96,26.515,83.0,10.45,31,375,406,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6692,2011-10-11,fall,2011,October,9,no,tuesday,yes,2,24.599999999999998,29.544999999999998,69.0,0.0,40,195,235,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6693,2011-10-11,fall,2011,October,10,no,tuesday,yes,2,24.599999999999998,29.544999999999998,69.0,13.43,38,111,149,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6694,2011-10-11,fall,2011,October,11,no,tuesday,yes,2,24.599999999999998,29.544999999999998,73.0,16.42,31,92,123,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6695,2011-10-11,fall,2011,October,12,no,tuesday,yes,2,24.599999999999998,29.544999999999998,73.0,16.42,51,130,181,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6696,2011-10-11,fall,2011,October,13,no,tuesday,yes,2,24.599999999999998,29.544999999999998,73.0,19.400000000000002,42,138,180,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6697,2011-10-11,fall,2011,October,14,no,tuesday,yes,3,24.599999999999998,29.544999999999998,73.0,10.45,54,117,171,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6698,2011-10-11,fall,2011,October,15,no,tuesday,yes,2,24.599999999999998,28.79,78.0,16.42,36,139,175,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6699,2011-10-11,fall,2011,October,16,no,tuesday,yes,2,24.599999999999998,29.544999999999998,73.0,16.42,63,257,320,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6700,2011-10-11,fall,2011,October,17,no,tuesday,yes,2,24.599999999999998,28.79,78.0,25.369999999999997,70,534,604,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6701,2011-10-11,fall,2011,October,18,no,tuesday,yes,2,24.599999999999998,28.79,78.0,22.39,46,493,539,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6702,2011-10-11,fall,2011,October,19,no,tuesday,yes,2,23.779999999999998,27.275,83.0,22.39,33,285,318,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6703,2011-10-11,fall,2011,October,20,no,tuesday,yes,2,23.779999999999998,27.275,83.0,22.39,31,203,234,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6704,2011-10-11,fall,2011,October,21,no,tuesday,yes,2,23.779999999999998,27.275,78.0,19.400000000000002,17,158,175,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6705,2011-10-11,fall,2011,October,22,no,tuesday,yes,2,22.96,26.515,83.0,19.400000000000002,27,120,147,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6706,2011-10-11,fall,2011,October,23,no,tuesday,yes,2,22.96,26.515,83.0,28.360000000000003,10,47,57,2,23.233347000000002,27.3048,80.875,14.3042,667,3896,4563
6707,2011-10-12,fall,2011,October,0,no,wednesday,yes,2,22.96,26.515,83.0,13.43,2,23,25,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6708,2011-10-12,fall,2011,October,1,no,wednesday,yes,3,22.96,26.515,83.0,13.43,2,8,10,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6709,2011-10-12,fall,2011,October,2,no,wednesday,yes,2,22.96,26.515,83.0,28.360000000000003,0,2,2,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6710,2011-10-12,fall,2011,October,3,no,wednesday,yes,3,22.14,25.759999999999998,94.0,29.849999999999998,0,2,2,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6711,2011-10-12,fall,2011,October,4,no,wednesday,yes,3,22.14,25.759999999999998,94.0,38.81,1,6,7,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6712,2011-10-12,fall,2011,October,5,no,wednesday,yes,2,22.14,25.759999999999998,88.0,32.84,0,22,22,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6713,2011-10-12,fall,2011,October,6,no,wednesday,yes,2,22.14,25.759999999999998,88.0,25.369999999999997,5,107,112,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6714,2011-10-12,fall,2011,October,7,no,wednesday,yes,2,22.14,25.759999999999998,88.0,38.81,15,244,259,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6715,2011-10-12,fall,2011,October,8,no,wednesday,yes,2,22.14,25.759999999999998,88.0,38.81,27,377,404,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6716,2011-10-12,fall,2011,October,9,no,wednesday,yes,2,22.14,25.759999999999998,88.0,44.78,14,183,197,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6717,2011-10-12,fall,2011,October,10,no,wednesday,yes,2,22.14,25.759999999999998,88.0,38.81,15,98,113,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6718,2011-10-12,fall,2011,October,11,no,wednesday,yes,3,22.14,25.759999999999998,94.0,32.84,18,102,120,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6719,2011-10-12,fall,2011,October,12,no,wednesday,yes,3,22.14,25.759999999999998,88.0,32.84,9,53,62,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6720,2011-10-12,fall,2011,October,13,no,wednesday,yes,3,22.14,25.759999999999998,88.0,22.39,25,76,101,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6721,2011-10-12,fall,2011,October,14,no,wednesday,yes,3,22.14,25.759999999999998,94.0,28.360000000000003,8,70,78,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6722,2011-10-12,fall,2011,October,15,no,wednesday,yes,3,22.14,25.759999999999998,94.0,25.369999999999997,3,42,45,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6723,2011-10-12,fall,2011,October,16,no,wednesday,yes,2,22.96,26.515,88.0,22.39,5,50,55,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6724,2011-10-12,fall,2011,October,17,no,wednesday,yes,3,22.14,25.759999999999998,94.0,22.39,16,235,251,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6725,2011-10-12,fall,2011,October,18,no,wednesday,yes,3,22.14,25.759999999999998,94.0,13.43,11,161,172,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6726,2011-10-12,fall,2011,October,19,no,wednesday,yes,3,22.14,25.759999999999998,94.0,13.43,7,102,109,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6727,2011-10-12,fall,2011,October,20,no,wednesday,yes,3,22.14,25.759999999999998,94.0,10.45,9,81,90,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6728,2011-10-12,fall,2011,October,21,no,wednesday,yes,3,22.14,25.759999999999998,100.0,10.45,9,74,83,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6729,2011-10-12,fall,2011,October,22,no,wednesday,yes,3,22.14,25.759999999999998,94.0,8.959999999999999,3,40,43,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6730,2011-10-12,fall,2011,October,23,no,wednesday,yes,3,22.14,25.759999999999998,94.0,8.959999999999999,13,41,54,3,22.276653,25.885849999999998,90.625,24.815,217,2199,2416
6731,2011-10-13,fall,2011,October,0,no,thursday,yes,2,22.14,25.759999999999998,94.0,13.43,1,14,15,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6732,2011-10-13,fall,2011,October,1,no,thursday,yes,2,22.14,25.759999999999998,94.0,0.0,3,9,12,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6733,2011-10-13,fall,2011,October,2,no,thursday,yes,2,22.14,25.759999999999998,94.0,0.0,0,4,4,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6734,2011-10-13,fall,2011,October,3,no,thursday,yes,2,22.14,25.759999999999998,100.0,19.400000000000002,2,4,6,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6735,2011-10-13,fall,2011,October,4,no,thursday,yes,2,22.14,25.759999999999998,100.0,10.45,2,5,7,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6736,2011-10-13,fall,2011,October,5,no,thursday,yes,2,22.14,25.759999999999998,100.0,10.45,1,16,17,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6737,2011-10-13,fall,2011,October,6,no,thursday,yes,3,22.14,25.759999999999998,100.0,8.959999999999999,1,51,52,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6738,2011-10-13,fall,2011,October,7,no,thursday,yes,3,22.14,25.759999999999998,100.0,13.43,5,76,81,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6739,2011-10-13,fall,2011,October,8,no,thursday,yes,3,22.14,25.759999999999998,100.0,8.959999999999999,10,199,209,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6740,2011-10-13,fall,2011,October,9,no,thursday,yes,3,22.96,26.515,100.0,10.45,3,106,109,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6741,2011-10-13,fall,2011,October,10,no,thursday,yes,3,22.96,26.515,100.0,13.43,16,53,69,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6742,2011-10-13,fall,2011,October,11,no,thursday,yes,2,25.419999999999998,28.79,83.0,0.0,8,76,84,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6743,2011-10-13,fall,2011,October,12,no,thursday,yes,2,25.419999999999998,28.03,88.0,0.0,10,95,105,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6744,2011-10-13,fall,2011,October,13,no,thursday,yes,2,26.240000000000002,28.79,83.0,16.42,20,142,162,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6745,2011-10-13,fall,2011,October,14,no,thursday,yes,1,27.060000000000002,30.305,78.0,19.400000000000002,22,111,133,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6746,2011-10-13,fall,2011,October,15,no,thursday,yes,1,27.060000000000002,30.305,78.0,19.400000000000002,27,128,155,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6747,2011-10-13,fall,2011,October,16,no,thursday,yes,1,27.060000000000002,31.06,74.0,22.39,36,240,276,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6748,2011-10-13,fall,2011,October,17,no,thursday,yes,3,25.419999999999998,28.79,83.0,25.369999999999997,47,432,479,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6749,2011-10-13,fall,2011,October,18,no,thursday,yes,3,25.419999999999998,28.79,83.0,25.369999999999997,20,248,268,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6750,2011-10-13,fall,2011,October,19,no,thursday,yes,2,25.419999999999998,28.79,83.0,16.42,18,187,205,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6751,2011-10-13,fall,2011,October,20,no,thursday,yes,1,25.419999999999998,28.79,83.0,28.360000000000003,15,166,181,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6752,2011-10-13,fall,2011,October,21,no,thursday,yes,1,25.419999999999998,28.79,83.0,19.400000000000002,8,115,123,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6753,2011-10-13,fall,2011,October,22,no,thursday,yes,1,25.419999999999998,28.79,83.0,19.400000000000002,13,101,114,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6754,2011-10-13,fall,2011,October,23,no,thursday,yes,2,23.779999999999998,27.275,88.0,19.400000000000002,2,45,47,2,24.155847,27.5902,89.6667,14.1787,290,2623,2913
6755,2011-10-14,fall,2011,October,0,no,friday,yes,1,23.779999999999998,27.275,94.0,8.959999999999999,10,29,39,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6756,2011-10-14,fall,2011,October,1,no,friday,yes,1,23.779999999999998,27.275,94.0,13.43,8,16,24,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6757,2011-10-14,fall,2011,October,2,no,friday,yes,1,22.96,26.515,94.0,16.42,0,6,6,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6758,2011-10-14,fall,2011,October,3,no,friday,yes,1,22.96,26.515,94.0,13.43,1,6,7,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6759,2011-10-14,fall,2011,October,4,no,friday,yes,1,22.96,26.515,94.0,19.400000000000002,0,8,8,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6760,2011-10-14,fall,2011,October,5,no,friday,yes,2,22.96,26.515,94.0,16.42,0,17,17,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6761,2011-10-14,fall,2011,October,6,no,friday,yes,3,22.96,26.515,88.0,19.400000000000002,4,90,94,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6762,2011-10-14,fall,2011,October,7,no,friday,yes,3,22.96,26.515,88.0,19.400000000000002,10,137,147,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6763,2011-10-14,fall,2011,October,8,no,friday,yes,2,22.96,26.515,90.0,16.42,23,186,209,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6764,2011-10-14,fall,2011,October,9,no,friday,yes,2,22.96,26.515,94.0,22.39,16,164,180,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6765,2011-10-14,fall,2011,October,10,no,friday,yes,3,22.14,25.759999999999998,88.0,35.82,17,108,125,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6766,2011-10-14,fall,2011,October,11,no,friday,yes,3,21.32,25.0,88.0,16.42,11,76,87,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6767,2011-10-14,fall,2011,October,12,no,friday,yes,3,21.32,25.0,88.0,16.42,13,62,75,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6768,2011-10-14,fall,2011,October,13,no,friday,yes,1,22.96,26.515,73.0,35.82,18,114,132,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6769,2011-10-14,fall,2011,October,14,no,friday,yes,1,25.419999999999998,31.06,43.0,35.82,37,119,156,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6770,2011-10-14,fall,2011,October,15,no,friday,yes,1,25.419999999999998,31.06,43.0,28.360000000000003,61,169,230,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6771,2011-10-14,fall,2011,October,16,no,friday,yes,1,24.599999999999998,31.06,43.0,22.39,80,264,344,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6772,2011-10-14,fall,2011,October,17,no,friday,yes,1,23.779999999999998,27.275,46.0,41.79,55,426,481,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6773,2011-10-14,fall,2011,October,18,no,friday,yes,1,22.14,25.759999999999998,39.0,28.360000000000003,62,361,423,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6774,2011-10-14,fall,2011,October,19,no,friday,yes,1,22.14,25.759999999999998,39.0,32.84,27,221,248,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6775,2011-10-14,fall,2011,October,20,no,friday,yes,1,21.32,25.0,42.0,19.400000000000002,19,177,196,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6776,2011-10-14,fall,2011,October,21,no,friday,yes,1,20.5,24.240000000000002,45.0,19.400000000000002,22,156,178,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6777,2011-10-14,fall,2011,October,22,no,friday,yes,1,18.86,22.725,59.0,22.39,20,123,143,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6778,2011-10-14,fall,2011,October,23,no,friday,yes,1,18.86,22.725,59.0,16.42,15,80,95,2,22.584153,26.48375,71.625,22.3883,529,3115,3644
6779,2011-10-15,fall,2011,October,0,no,saturday,no,1,18.86,22.725,55.00000000000001,10.45,18,88,106,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6780,2011-10-15,fall,2011,October,1,no,saturday,no,1,18.86,22.725,55.00000000000001,25.369999999999997,9,64,73,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6781,2011-10-15,fall,2011,October,2,no,saturday,no,1,18.86,22.725,59.0,19.400000000000002,17,39,56,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6782,2011-10-15,fall,2011,October,3,no,saturday,no,1,18.04,21.97,62.0,19.400000000000002,5,18,23,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6783,2011-10-15,fall,2011,October,4,no,saturday,no,1,17.22,21.21,67.0,13.43,0,6,6,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6784,2011-10-15,fall,2011,October,5,no,saturday,no,1,17.22,21.21,71.0,16.42,1,6,7,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6785,2011-10-15,fall,2011,October,6,no,saturday,no,1,16.400000000000002,20.455000000000002,71.0,0.0,5,15,20,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6786,2011-10-15,fall,2011,October,7,no,saturday,no,1,16.400000000000002,20.455000000000002,76.0,10.45,17,40,57,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6787,2011-10-15,fall,2011,October,8,no,saturday,no,1,18.86,22.725,59.0,28.360000000000003,24,101,125,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6788,2011-10-15,fall,2011,October,9,no,saturday,no,1,21.32,25.0,48.0,29.849999999999998,50,157,207,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6789,2011-10-15,fall,2011,October,10,no,saturday,no,1,22.14,25.759999999999998,45.0,44.78,115,207,322,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6790,2011-10-15,fall,2011,October,11,no,saturday,no,1,22.96,26.515,40.0,38.81,153,221,374,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6791,2011-10-15,fall,2011,October,12,no,saturday,no,1,23.779999999999998,27.275,35.0,55.22,195,261,456,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6792,2011-10-15,fall,2011,October,13,no,saturday,no,1,24.599999999999998,31.06,35.0,46.27,171,223,394,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6793,2011-10-15,fall,2011,October,14,no,saturday,no,1,24.599999999999998,31.06,33.0,46.27,242,230,472,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6794,2011-10-15,fall,2011,October,15,no,saturday,no,1,25.419999999999998,31.06,31.0,49.25,166,211,377,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6795,2011-10-15,fall,2011,October,16,no,saturday,no,1,25.419999999999998,31.06,28.999999999999996,38.81,179,264,443,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6796,2011-10-15,fall,2011,October,17,no,saturday,no,1,23.779999999999998,27.275,32.0,28.360000000000003,177,264,441,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6797,2011-10-15,fall,2011,October,18,no,saturday,no,1,22.14,25.759999999999998,39.0,19.400000000000002,121,251,372,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
6798,2011-10-15,fall,2011,October,19,no,saturday,no,1,20.5,24.240000000000002,51.0,13.43,61,177,238,1,20.773346999999998,24.936249999999998,48.3333,25.8083,1899,3318,5217
